set_name,source,tier,category_primary,category,method,fgsea_eligible,gsva_eligible,size_mouse,size_human,n_unmapped_to_human,n_unmapped_from_human,description,notes
TFT_EHF_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: LP1 (cluster 6),fgsea,TRUE,TRUE,18,17,1,NA,"Chung 2019 chromVAR predictive TF (LP1, cluster 6) | DoRothEA mouse regulon conf C | fgsea",chung_cluster=6; dorothea_confidence=C
TFT_ELF1_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: LP1 (cluster 6),fgsea,TRUE,TRUE,50,47,3,NA,"Chung 2019 chromVAR predictive TF (LP1, cluster 6) | DoRothEA mouse regulon conf C | fgsea",chung_cluster=6; dorothea_confidence=C
TFT_ELF3_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: LP1 (cluster 6),fgsea,TRUE,TRUE,51,51,0,NA,"Chung 2019 chromVAR predictive TF (LP1, cluster 6) | DoRothEA mouse regulon conf C | fgsea",chung_cluster=6; dorothea_confidence=C
TFT_ELF3_GRAY_AP_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_HE,gsva,TRUE,TRUE,64,63,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_HE | CHEA rank 9 score 32.5 | Overlapping_Genes human->mouse | gsva,NA
TFT_ELF3_GRAY_HS_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_HE,gsva,TRUE,TRUE,101,96,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_HE | CHEA rank 1 score 1.5 | Overlapping_Genes human->mouse | gsva,NA
TFT_ELF5_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: LP1 (cluster 6),fgsea,TRUE,TRUE,20,20,0,NA,"Chung 2019 chromVAR predictive TF (LP1, cluster 6) | DoRothEA mouse regulon conf C | fgsea",chung_cluster=6; dorothea_confidence=C
TFT_ELK1_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,48,48,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 48 mito genes | BH FDR 1.84e-09 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ELK1_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,70,70,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 70 mito genes | BH FDR 1.42e-16 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ELK1_GRAY_BA_TEB_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_TEB,gsva,TRUE,TRUE,33,33,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_TEB | 33 mito genes | BH FDR 0.00117 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ELK1_GRAY_HS_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: HS_LE,gsva,TRUE,TRUE,16,16,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context HS_LE | 16 mito genes | BH FDR 0.00104 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ELK3_GRAY_HS_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_TEB,gsva,TRUE,TRUE,211,211,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_TEB | CHEA rank 6 score 35.75 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR1_CHIPATLAS,CHIPATLAS,tf_regulon,TF_targets,regulon: ChIP-Atlas,fgsea,TRUE,TRUE,500,475,24,NA,"ChIP-Atlas mm10 target genes, TSS+-1kb, top 500 by mean binding score | TF ESR1 | fgsea",chipatlas_mm10_1kb_top500
TFT_ESR1_DOROTHEA_ABC,DOROTHEA,tf_regulon,TF_targets,regulon: DoRothEA A/B/C,fgsea,TRUE,TRUE,149,140,2,NA,"DoRothEA mouse regulon (dorothea_mm), confidence A | TF ESR1 | fgsea",dorothea_confidence=A
TFT_ESR1_GRAY_AP_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_DUCT,gsva,TRUE,TRUE,51,49,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_DUCT | CHEA rank 223 score 301 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR1_GRAY_AP_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_HE,gsva,TRUE,TRUE,83,84,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_HE | CHEA rank 80 score 158.7 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR1_GRAY_AP_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_TEB,gsva,TRUE,TRUE,226,224,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_TEB | CHEA rank 165 score 282.7 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR1_GRAY_BA_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_DUCT,gsva,TRUE,TRUE,270,270,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_DUCT | CHEA rank 133 score 184.7 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR1_GRAY_BA_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_HE,gsva,TRUE,TRUE,134,132,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_HE | CHEA rank 99 score 171.2 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR1_GRAY_BA_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_TEB,gsva,TRUE,TRUE,181,177,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_TEB | CHEA rank 105 score 233.8 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR1_GRAY_HS_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_DUCT,gsva,TRUE,TRUE,41,38,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_DUCT | CHEA rank 77 score 178.8 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR1_GRAY_HS_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_HE,gsva,TRUE,TRUE,132,130,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_HE | CHEA rank 86 score 158.3 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR1_GRAY_HS_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_LE,gsva,TRUE,TRUE,55,52,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_LE | CHEA rank 226 score 365.2 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESR2_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,TRUE,TRUE,15,15,0,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=4; dorothea_confidence=A
TFT_ESRRA_CHIPATLAS,CHIPATLAS,tf_regulon,TF_targets,regulon: ChIP-Atlas,fgsea,TRUE,TRUE,500,465,35,NA,"ChIP-Atlas mm10 target genes, TSS+-1kb, top 500 by mean binding score | TF ESRRA | fgsea",chipatlas_mm10_1kb_top500
TFT_ESRRA_DOROTHEA_ABC,DOROTHEA,tf_regulon,TF_targets,regulon: DoRothEA A/B/C,fgsea,TRUE,TRUE,68,66,2,NA,"DoRothEA mouse regulon (dorothea_mm), confidence C | TF ESRRA | fgsea",dorothea_confidence=C
TFT_ESRRA_GRAY_AP_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_LE,gsva,TRUE,TRUE,165,161,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_LE | CHEA rank 196 score 313.4 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESRRA_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,47,47,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 47 mito genes | BH FDR 9.13e-21 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ESRRA_GRAY_HS_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_HE,gsva,TRUE,TRUE,72,71,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_HE | CHEA rank 215 score 314 | Overlapping_Genes human->mouse | gsva,NA
TFT_ESRRG_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,20,20,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 20 mito genes | BH FDR 9.22e-07 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ETV4_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,35,35,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 35 mito genes | BH FDR 9.6e-05 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_FAM200B_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,29,29,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 29 mito genes | BH FDR 1.53e-16 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_FOSB_GRAY_AP_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_DUCT,gsva,TRUE,TRUE,24,24,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_DUCT | CHEA rank 1 score 19.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOSB_GRAY_AP_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_HE,gsva,TRUE,TRUE,47,47,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_HE | CHEA rank 2 score 10.33 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOSB_GRAY_BA_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_DUCT,gsva,TRUE,TRUE,126,124,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_DUCT | CHEA rank 8 score 36 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOSB_GRAY_BA_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_HE,gsva,TRUE,TRUE,84,83,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_HE | CHEA rank 2 score 8.33 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOSL1_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML1 (cluster 3),fgsea,FALSE,TRUE,10,9,0,NA,"Chung 2019 chromVAR predictive TF (ML1, cluster 3) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=3; dorothea_confidence=A
TFT_FOSL2_GRAY_BA_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_HE,gsva,TRUE,TRUE,121,121,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_HE | CHEA rank 10 score 34.2 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOS_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML1 (cluster 3),fgsea,TRUE,TRUE,101,86,4,NA,"Chung 2019 chromVAR predictive TF (ML1, cluster 3) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=3; dorothea_confidence=A
TFT_FOS_GRAY_AP_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_DUCT,gsva,TRUE,TRUE,66,64,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_DUCT | CHEA rank 3 score 23 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOS_GRAY_AP_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_HE,gsva,TRUE,TRUE,109,109,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_HE | CHEA rank 4 score 21.4 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOS_GRAY_BA_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_HE,gsva,TRUE,TRUE,122,120,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_HE | CHEA rank 5 score 20 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXA1_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,TRUE,TRUE,40,25,15,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=4; dorothea_confidence=A
TFT_FOXA1_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,40,40,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 40 mito genes | BH FDR 7.31e-06 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_FOXA1_GRAY_HS_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_HE,gsva,TRUE,TRUE,145,143,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_HE | CHEA rank 6 score 36.33 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXA2_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,FALSE,TRUE,10,9,1,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf B | fgsea",chung_cluster=4; dorothea_confidence=B
TFT_FOXA2_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,55,55,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 55 mito genes | BH FDR 5.38e-09 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_FOXC2_GRAY_HS_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_DUCT,gsva,TRUE,TRUE,22,22,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_DUCT | CHEA rank 7 score 34 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXF1_GRAY_BA_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_DUCT,gsva,TRUE,TRUE,169,168,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_DUCT | CHEA rank 2 score 19.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXJ2_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,TRUE,TRUE,35,35,0,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf C | fgsea",chung_cluster=4; dorothea_confidence=C
TFT_FOXK2_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,TRUE,TRUE,49,48,1,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf C | fgsea",chung_cluster=4; dorothea_confidence=C
TFT_FOXL2_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,TRUE,TRUE,21,20,0,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=4; dorothea_confidence=A
TFT_FOXM1_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,TRUE,TRUE,34,34,0,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=4; dorothea_confidence=A
TFT_FOXM1_GRAY_AP_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_LE,gsva,TRUE,TRUE,348,329,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_LE | CHEA rank 2 score 3.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXM1_GRAY_AP_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_TEB,gsva,TRUE,TRUE,228,226,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_TEB | CHEA rank 1 score 2.5 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXM1_GRAY_BA_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_LE,gsva,TRUE,TRUE,388,369,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_LE | CHEA rank 2 score 4.5 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXM1_GRAY_BA_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_TEB,gsva,TRUE,TRUE,324,320,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_TEB | CHEA rank 1 score 3 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXM1_GRAY_HS_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_LE,gsva,TRUE,TRUE,122,102,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_LE | CHEA rank 2 score 5.5 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXM1_GRAY_HS_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_TEB,gsva,TRUE,TRUE,242,243,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_TEB | CHEA rank 9 score 41.17 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXO1_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,TRUE,TRUE,43,41,1,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=4; dorothea_confidence=A
TFT_FOXO3_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,TRUE,TRUE,39,37,1,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=4; dorothea_confidence=A
TFT_FOXO4_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,FALSE,TRUE,14,13,1,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=4; dorothea_confidence=A
TFT_FOXP2_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: ML2 (cluster 4),fgsea,TRUE,TRUE,35,34,1,NA,"Chung 2019 chromVAR predictive TF (ML2, cluster 4) | DoRothEA mouse regulon conf C | fgsea",chung_cluster=4; dorothea_confidence=C
TFT_FOXP2_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,34,34,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 34 mito genes | BH FDR 0.00038 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_FOXQ1_GRAY_HS_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_HE,gsva,TRUE,TRUE,58,56,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_HE | CHEA rank 4 score 18.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXS1_GRAY_BA_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_DUCT,gsva,TRUE,TRUE,154,153,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_DUCT | CHEA rank 5 score 31 | Overlapping_Genes human->mouse | gsva,NA
TFT_FOXS1_GRAY_HS_DUCT,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_DUCT,gsva,TRUE,TRUE,23,23,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_DUCT | CHEA rank 2 score 9.33 | Overlapping_Genes human->mouse | gsva,NA
TFT_GABPA_CHIPATLAS,CHIPATLAS,tf_regulon,TF_targets,regulon: ChIP-Atlas,fgsea,TRUE,TRUE,500,478,23,NA,"ChIP-Atlas mm10 target genes, TSS+-1kb, top 500 by mean binding score | TF GABPA | fgsea",chipatlas_mm10_1kb_top500
TFT_GABPA_DOROTHEA_ABC,DOROTHEA,tf_regulon,TF_targets,regulon: DoRothEA A/B/C,fgsea,TRUE,TRUE,53,52,1,NA,"DoRothEA mouse regulon (dorothea_mm), confidence C | TF GABPA | fgsea",dorothea_confidence=C
TFT_GABPA_GRAY_AP_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_LE,gsva,TRUE,TRUE,359,338,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_LE | CHEA rank 156 score 274.3 | Overlapping_Genes human->mouse | gsva,NA
TFT_GABPA_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,50,51,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 50 mito genes | BH FDR 2.76e-09 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_GATA1_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,89,89,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 89 mito genes | BH FDR 1.07e-19 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_GATA1_GRAY_HS_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: HS_LE,gsva,TRUE,TRUE,20,20,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context HS_LE | 20 mito genes | BH FDR 0.00116 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_GATA2_CHUNG,DOROTHEA+CHUNG,tf_regulon,TF_targets,Chung chromVAR: Basal/fetal2 (cluster 5),fgsea,TRUE,TRUE,39,39,0,NA,"Chung 2019 chromVAR predictive TF (Basal/fetal2, cluster 5) | DoRothEA mouse regulon conf A | fgsea",chung_cluster=5; dorothea_confidence=A
TFT_GATA2_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,27,27,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 27 mito genes | BH FDR 0.000642 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_GATA2_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,54,54,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 54 mito genes | BH FDR 2.87e-09 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_GATA3_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,48,48,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 48 mito genes | BH FDR 3.29e-08 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_GATA4_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,55,55,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 55 mito genes | BH FDR 3.11e-12 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_GRHL1_GRAY_HS_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_HE,gsva,TRUE,TRUE,50,48,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_HE | CHEA rank 7 score 37.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_GRHL2_GRAY_HS_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_HE,gsva,TRUE,TRUE,116,111,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_HE | CHEA rank 10 score 43.4 | Overlapping_Genes human->mouse | gsva,NA
TFT_GRHL3_GRAY_HS_HE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_HE,gsva,TRUE,TRUE,49,49,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_HE | CHEA rank 2 score 14 | Overlapping_Genes human->mouse | gsva,NA
TFT_GRHL3_GRAY_HS_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_TEB,gsva,TRUE,TRUE,101,102,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_TEB | CHEA rank 2 score 26.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_GTF2B_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,38,38,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 38 mito genes | BH FDR 4.77e-07 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_GTF3A_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,49,49,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 49 mito genes | BH FDR 6.55e-27 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_GTF3A_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,67,67,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 67 mito genes | BH FDR 5.7e-42 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
